date;Country;Moughataa/Department;Commune/Municipality;arvi;arvi_category;evi;evi_category;ndvi;ndvi_category;sipi;sipi_category;spi_1;spi_1_category;spi_3;spi_3_category;spi_6;spi_6_category;spi_9;spi_9_category;spi_12;spi_12_category
01/01/2020;Mauritania;Boutilimit;Tenghadej;-1,05;4.Degraded;-0,97;3.Normal conditions;-0,79;3.Normal conditions;;;0,56;Wet;0,69;Wet;-1,16;Moderately dry;-1,52;Severely dry;-1,51;Severely dry
01/01/2020;Mauritania;Méderdra;Taguilalet;-1,02;4.Degraded;-0,97;3.Normal conditions;-0,65;3.Normal conditions;0,16;3.Normal conditions;0,58;Wet;0,66;Wet;-0,94;Dry;-1,37;Moderately dry;-1,37;Moderately dry
01/01/2020;Mauritania;Tintane;Agharghar;-1,01;4.Degraded;-0,97;3.Normal conditions;-0,48;3.Normal conditions;0,16;3.Normal conditions;-0,18;Dry;-0,6;Dry;-0,41;Dry;-0,91;Dry;-0,91;Dry
01/01/2020;Senegal;Bignona;Tendouck;-0,76;3.Normal conditions;-0,96;3.Normal conditions;0,34;3.Normal conditions;-1,03;4.Degraded;-0,5;Dry;-0,61;Dry;-0,87;Dry;-1,4;Moderately dry;-1,4;Moderately dry
01/01/2020;Mauritania;Kaédi;Lexeiba;-1,29;4.Degraded;-0,96;3.Normal conditions;-1,09;4.Degraded;0,3;3.Normal conditions;-0,37;Dry;-0,5;Dry;-0,31;Dry;-1,1;Moderately dry;-1,1;Moderately dry
01/01/2020;Mauritania;Bababé;Aere M'bar;-1,13;4.Degraded;-0,96;3.Normal conditions;-0,93;3.Normal conditions;0,3;3.Normal conditions;0,88;Wet;0,85;Wet;-0,66;Dry;-1,42;Moderately dry;-1,42;Moderately dry
01/01/2020;Mauritania;Méderdra;Beir Etaouress;-0,97;3.Normal conditions;-0,95;3.Normal conditions;-0,61;3.Normal conditions;0,16;3.Normal conditions;0,71;Wet;0,74;Wet;-0,86;Dry;-1,34;Moderately dry;-1,34;Moderately dry
01/01/2020;Mauritania;Kiffa;Nouamlein;-0,9;3.Normal conditions;-0,95;3.Normal conditions;-0,38;3.Normal conditions;0,17;3.Normal conditions;0,55;Wet;0,2;Wet;-1,03;Moderately dry;-1,45;Moderately dry;-1,45;Moderately dry
01/01/2020;Mauritania;Guérou;Kamour;-0,84;3.Normal conditions;-0,95;3.Normal conditions;-0,08;3.Normal conditions;0,22;3.Normal conditions;-0,04;Dry;-0,1;Dry;-0,92;Dry;-1,44;Moderately dry;-1,44;Moderately dry
01/01/2020;Mauritania;Ould Yengé;Lebouly;-0,98;3.Normal conditions;-0,93;3.Normal conditions;-0,44;3.Normal conditions;0,16;3.Normal conditions;-0,13;Dry;-0,72;Dry;-0,24;Dry;-1,19;Moderately dry;-1,19;Moderately dry
01/01/2020;Mauritania;Amourj;Bougadoum;-0,48;3.Normal conditions;-0,93;3.Normal conditions;0,34;3.Normal conditions;0,16;3.Normal conditions;1,38;Moderately wet;-0,14;Dry;1,22;Moderately wet;0,73;Wet;0,74;Wet
01/01/2020;Mauritania;Boghé;Boghe 2;-1,26;4.Degraded;-0,92;3.Normal conditions;-1,08;4.Degraded;0,16;3.Normal conditions;0,72;Wet;0,69;Wet;-0,51;Dry;-1,3;Moderately dry;-1,3;Moderately dry
01/01/2020;Senegal;Rufisque;Bambylor;-0,88;3.Normal conditions;-0,92;3.Normal conditions;-0,59;3.Normal conditions;-0,28;3.Normal conditions;0,32;Wet;-0,04;Dry;0,09;Wet;-0,47;Dry;-0,47;Dry
01/01/2020;Mauritania;Aioun;Doueirare;-1,06;4.Degraded;-0,92;3.Normal conditions;-0,35;3.Normal conditions;0,16;3.Normal conditions;0,07;Wet;0,01;Wet;-0,13;Dry;-0,46;Dry;-0,46;Dry
01/01/2020;Senegal;Bambey;Ngoye;-1,18;4.Degraded;-0,92;3.Normal conditions;-0,89;3.Normal conditions;0,49;3.Normal conditions;0,08;Wet;-0,24;Dry;-0,01;Dry;-0,88;Dry;-0,88;Dry
01/01/2020;Mauritania;Timbédra;Tembedgha;-0,83;3.Normal conditions;-0,91;3.Normal conditions;0,01;3.Normal conditions;0,16;3.Normal conditions;2,42;Extremely wet;1,48;Moderately wet;0,42;Wet;0,08;Wet;0,08;Wet
01/01/2020;Mauritania;Sélibaby;Ghabou;-0,75;3.Normal conditions;-0,91;3.Normal conditions;0,04;3.Normal conditions;0,32;3.Normal conditions;-0,4;Dry;-0,81;Dry;-0,8;Dry;-1,32;Moderately dry;-1,32;Moderately dry
01/01/2020;Mauritania;Tamchakett;Tamchekett;-0,97;3.Normal conditions;-0,91;3.Normal conditions;-0,43;3.Normal conditions;0,23;3.Normal conditions;-0,28;Dry;-0,13;Dry;-1,14;Moderately dry;-1,33;Moderately dry;-1,33;Moderately dry
01/01/2020;Mauritania;Maghama;Dolol Cive;-1,17;4.Degraded;-0,91;3.Normal conditions;-0,76;3.Normal conditions;0,21;3.Normal conditions;-0,35;Dry;-0,68;Dry;-0,26;Dry;-1,14;Moderately dry;-1,14;Moderately dry
01/01/2020;Mauritania;Monguel;Monguel;-0,92;3.Normal conditions;-0,91;3.Normal conditions;-0,59;3.Normal conditions;0,16;3.Normal conditions;0,3;Wet;-0,28;Dry;-0,6;Dry;-1,07;Moderately dry;-1,07;Moderately dry
01/01/2020;Senegal;Bambey;Lambaye;-0,76;3.Normal conditions;-0,9;3.Normal conditions;-0,17;3.Normal conditions;0,3;3.Normal conditions;0,22;Wet;-0,2;Dry;0,04;Wet;-0,81;Dry;-0,81;Dry
01/01/2020;Senegal;Goudiry;Koulor;-0,98;3.Normal conditions;-0,9;3.Normal conditions;-0,46;3.Normal conditions;-0,84;3.Normal conditions;-0,33;Dry;-0,65;Dry;-0,15;Dry;-1,03;Moderately dry;-1,03;Moderately dry
01/01/2020;Senegal;Thiés;Keur Moussa;-0,96;3.Normal conditions;-0,89;3.Normal conditions;-0,57;3.Normal conditions;-0,52;3.Normal conditions;0,45;Wet;0,1;Wet;0,09;Wet;-0,53;Dry;-0,53;Dry
01/01/2020;Mauritania;Kankossa;Hamed;-0,98;3.Normal conditions;-0,89;3.Normal conditions;-0,48;3.Normal conditions;0,28;3.Normal conditions;-0,25;Dry;-0,68;Dry;-0,58;Dry;-1,37;Moderately dry;-1,37;Moderately dry
01/01/2020;Mauritania;Tintane;Hassi Abdalla;-1,07;4.Degraded;-0,89;3.Normal conditions;-0,61;3.Normal conditions;0,16;3.Normal conditions;0,33;Wet;-0,5;Dry;-0,2;Dry;-0,54;Dry;-0,54;Dry
01/01/2020;Mauritania;Ouad-Naga;El Ariya;-0,78;3.Normal conditions;-0,88;3.Normal conditions;-0,26;3.Normal conditions;0,16;3.Normal conditions;0,52;Wet;0,63;Wet;-0,87;Dry;-1,16;Moderately dry;-1,15;Moderately dry
01/01/2020;Mauritania;Néma;Oum Avnadech;-0,45;3.Normal conditions;-0,88;3.Normal conditions;0,42;3.Normal conditions;0,16;3.Normal conditions;1,43;Moderately wet;0,64;Wet;0,92;Wet;0,21;Wet;0,22;Wet
01/01/2020;Mauritania;Néma;Hassi Atile;-0,73;3.Normal conditions;-0,87;3.Normal conditions;0,11;3.Normal conditions;0,28;3.Normal conditions;1,51;Extremely wet;0,73;Wet;0,63;Wet;0,01;Wet;0,02;Wet
01/01/2020;Mauritania;Kiffa;Legrane;-1,15;4.Degraded;-0,87;3.Normal conditions;-0,76;3.Normal conditions;0,3;3.Normal conditions;0,22;Wet;-0,16;Dry;-1,03;Moderately dry;-1,68;Severely dry;-1,68;Severely dry
01/01/2020;Senegal;Matam;Agnam Civol;-0,93;3.Normal conditions;-0,87;3.Normal conditions;-0,67;3.Normal conditions;0,21;3.Normal conditions;-0,23;Dry;-0,39;Dry;-0,54;Dry;-1,37;Moderately dry;-1,37;Moderately dry
01/01/2020;Mauritania;M'Bagne;Debay El Hejaj;-1,22;4.Degraded;-0,86;3.Normal conditions;-1,01;4.Degraded;0,16;3.Normal conditions;0,66;Wet;0,41;Wet;-0,6;Dry;-1,27;Moderately dry;-1,27;Moderately dry
01/01/2020;Mauritania;Boutilimit;Ajweir;-1,1;4.Degraded;-0,86;3.Normal conditions;-0,77;3.Normal conditions;0,16;3.Normal conditions;0,68;Wet;0,71;Wet;-1,26;Moderately dry;-1,7;Severely dry;-1,7;Severely dry
01/01/2020;Senegal;Thiés;Thiénaba;-0,81;3.Normal conditions;-0,86;3.Normal conditions;-0,15;3.Normal conditions;0,55;3.Normal conditions;0,3;Wet;-0,14;Dry;0,02;Wet;-0,71;Dry;-0,71;Dry
01/01/2020;Senegal;Diourbel;Ndindy;-0,9;3.Normal conditions;-0,86;3.Normal conditions;-0,49;3.Normal conditions;0,32;3.Normal conditions;0,01;Wet;-0,2;Dry;-0,07;Dry;-0,98;Dry;-0,98;Dry
01/01/2020;Mauritania;Néma;Jreif;-0,36;3.Normal conditions;-0,86;3.Normal conditions;0,5;3.Normal conditions;0,19;3.Normal conditions;3,25;Extremely wet;1,39;Moderately wet;0,36;Wet;0,01;Wet;0,01;Wet
01/01/2020;Mauritania;Amourj;Amourj;-0,91;3.Normal conditions;-0,85;3.Normal conditions;0,1;3.Normal conditions;0,22;3.Normal conditions;1,5;Moderately wet;0,26;Wet;0,82;Wet;0,21;Wet;0,23;Wet
01/01/2020;Mauritania;Guérou;El Ghayra;-0,87;3.Normal conditions;-0,85;3.Normal conditions;-0,4;3.Normal conditions;0,18;3.Normal conditions;-0,31;Dry;-0,15;Dry;-0,9;Dry;-1,43;Moderately dry;-1,43;Moderately dry
01/01/2020;Mauritania;Tintane;Tintane;-0,85;3.Normal conditions;-0,84;3.Normal conditions;-0,3;3.Normal conditions;0,16;3.Normal conditions;0,49;Wet;-0,23;Dry;-0,45;Dry;-0,78;Dry;-0,78;Dry
01/01/2020;Mauritania;Tidjikja;Boubacar Ben Amer;-1,02;4.Degraded;-0,84;3.Normal conditions;-0,72;3.Normal conditions;0,26;3.Normal conditions;0,11;Wet;0,39;Wet;-1,11;Moderately dry;-1,47;Moderately dry;-1,47;Moderately dry
01/01/2020;Mauritania;Sélibaby;Wompou;-0,87;3.Normal conditions;-0,84;3.Normal conditions;-0,31;3.Normal conditions;0,29;3.Normal conditions;-0,35;Dry;-0,48;Dry;-0,67;Dry;-1,42;Moderately dry;-1,42;Moderately dry
01/01/2020;Mauritania;Atar;Atar;-0,37;3.Normal conditions;-0,84;3.Normal conditions;0,1;3.Normal conditions;0,16;3.Normal conditions;-0,2;Dry;-0,46;Dry;-0,65;Dry;-0,7;Dry;-0,68;Dry
01/01/2020;Senegal;Goudiry;Bala;-1,02;4.Degraded;-0,83;3.Normal conditions;-0,55;3.Normal conditions;-0,8;3.Normal conditions;-0,06;Dry;-0,7;Dry;0,15;Wet;-0,45;Dry;-0,45;Dry
01/01/2020;Mauritania;Guérou;Guerrou 2;-0,84;3.Normal conditions;-0,83;3.Normal conditions;-0,37;3.Normal conditions;0,23;3.Normal conditions;0,27;Wet;0,05;Wet;-0,91;Dry;-1,41;Moderately dry;-1,41;Moderately dry
01/01/2020;Mauritania;Sélibaby;Souvi;-0,77;3.Normal conditions;-0,83;3.Normal conditions;-0,05;3.Normal conditions;0,16;3.Normal conditions;-0,2;Dry;-0,69;Dry;-0,77;Dry;-1,5;Moderately dry;-1,5;Moderately dry
01/01/2020;Mauritania;Sélibaby;Baydiam;-0,63;3.Normal conditions;-0,83;3.Normal conditions;0,03;3.Normal conditions;0,23;3.Normal conditions;-0,29;Dry;-0,78;Dry;-0,85;Dry;-1,47;Moderately dry;-1,47;Moderately dry
01/01/2020;Senegal;Saint-Louis;Rao;-0,72;3.Normal conditions;-0,82;3.Normal conditions;-0,2;3.Normal conditions;0,22;3.Normal conditions;0,57;Wet;0,64;Wet;-0,42;Dry;-1,08;Moderately dry;-1,08;Moderately dry
01/01/2020;Mauritania;Djiguenni;Beneamane;-0,92;3.Normal conditions;-0,82;3.Normal conditions;-0,29;3.Normal conditions;0,16;3.Normal conditions;4,46;Extremely wet;0,37;Wet;-0,34;Dry;-0,21;Dry;-0,21;Dry
01/01/2020;Mauritania;Kaédi;Djewol;-0,92;3.Normal conditions;-0,79;3.Normal conditions;-0,75;3.Normal conditions;0,23;3.Normal conditions;-0,32;Dry;-0,53;Dry;-0,38;Dry;-1,1;Moderately dry;-1,1;Moderately dry
01/01/2020;Mauritania;Barkéol;Boulahrath;-0,79;3.Normal conditions;-0,79;3.Normal conditions;-0,28;3.Normal conditions;0,16;3.Normal conditions;0,2;Wet;-0,06;Dry;-0,82;Dry;-1,36;Moderately dry;-1,36;Moderately dry
01/01/2020;Senegal;Tivaouane;Mérina Dakhar;-0,7;3.Normal conditions;-0,78;3.Normal conditions;-0,15;3.Normal conditions;0,32;3.Normal conditions;0,31;Wet;0,18;Wet;-0,05;Dry;-0,93;Dry;-0,93;Dry
01/01/2020;Senegal;Ziguinchor;Nyassia;-0,68;3.Normal conditions;-0,78;3.Normal conditions;0,59;3.Normal conditions;-1,34;4.Degraded;-0,4;Dry;-0,82;Dry;-0,8;Dry;-1,48;Moderately dry;-1,48;Moderately dry
01/01/2020;Senegal;Linguére;Barkédji;-0,42;3.Normal conditions;-0,78;3.Normal conditions;0,28;3.Normal conditions;0,28;3.Normal conditions;-0,33;Dry;-0,47;Dry;-0,04;Dry;-1,18;Moderately dry;-1,18;Moderately dry
01/01/2020;Senegal;Goudomp;Karantaba;-0,36;3.Normal conditions;-0,78;3.Normal conditions;0,19;3.Normal conditions;-0,72;3.Normal conditions;-0,51;Dry;-0,41;Dry;0,04;Wet;-0,09;Dry;-0,09;Dry
01/01/2020;Mauritania;Keur-Macéne;Keur Macene;-0,78;3.Normal conditions;-0,77;3.Normal conditions;-0,36;3.Normal conditions;-0,17;3.Normal conditions;0,69;Wet;0,72;Wet;-0,61;Dry;-0,98;Dry;-0,98;Dry
01/01/2020;Senegal;Mbacké;Ndame;-0,65;3.Normal conditions;-0,76;3.Normal conditions;-0,23;3.Normal conditions;0,34;3.Normal conditions;-0,25;Dry;-0,35;Dry;-0,02;Dry;-1,15;Moderately dry;-1,15;Moderately dry
01/01/2020;Mauritania;Amourj;Adel Bagrou;-0,27;3.Normal conditions;-0,76;3.Normal conditions;0,44;3.Normal conditions;0,22;3.Normal conditions;1,38;Moderately wet;0,15;Wet;0,76;Wet;0,29;Wet;0,3;Wet
01/01/2020;Mauritania;Ould Yengé;Ould Yenge;-0,95;3.Normal conditions;-0,76;3.Normal conditions;-0,79;3.Normal conditions;0,21;3.Normal conditions;-0,23;Dry;-0,74;Dry;0,11;Wet;-0,78;Dry;-0,78;Dry
01/01/2020;Mauritania;Méderdra;Tiguent;-0,71;3.Normal conditions;-0,76;3.Normal conditions;-0,24;3.Normal conditions;0,16;3.Normal conditions;0,6;Wet;0,63;Wet;-0,71;Dry;-1,17;Moderately dry;-1,16;Moderately dry
01/01/2020;Mauritania;Aioun;Oum Lahyadh;-0,56;3.Normal conditions;-0,75;3.Normal conditions;0,1;3.Normal conditions;0,16;3.Normal conditions;0,98;Wet;1,01;Moderately wet;-0,36;Dry;-0,55;Dry;-0,55;Dry
01/01/2020;Senegal;Goudiry;Dianké Makha;-0,87;3.Normal conditions;-0,75;3.Normal conditions;-0,48;3.Normal conditions;-0,66;3.Normal conditions;0,42;Wet;-0,78;Dry;-0,09;Dry;-0,43;Dry;-0,43;Dry
01/01/2020;Senegal;Rufisque;Rufisque;-1,13;4.Degraded;-0,74;3.Normal conditions;-1,07;4.Degraded;0,16;3.Normal conditions;0,4;Wet;-0,08;Dry;0,02;Wet;-0,49;Dry;-0,49;Dry
01/01/2020;Mauritania;Néma;Noual;-0,47;3.Normal conditions;-0,74;3.Normal conditions;0,17;3.Normal conditions;0,16;3.Normal conditions;1,53;Extremely wet;1,61;Extremely wet;0,08;Wet;-0,47;Dry;-0,47;Dry
01/01/2020;Senegal;Vélingara;Pakour;-0,44;3.Normal conditions;-0,74;3.Normal conditions;0,08;3.Normal conditions;-0,6;3.Normal conditions;0,51;Wet;0,85;Wet;-0,02;Dry;0,01;Wet;0,01;Wet
01/01/2020;Mauritania;Aleg;Bouhdide;-1,09;4.Degraded;-0,74;3.Normal conditions;-0,9;3.Normal conditions;0,16;3.Normal conditions;0,8;Wet;0,78;Wet;-0,82;Dry;-1,39;Moderately dry;-1,39;Moderately dry
01/01/2020;Senegal;d'Oussouye;Loudia Ouoloff;-0,61;3.Normal conditions;-0,73;3.Normal conditions;0,71;3.Normal conditions;-1,33;4.Degraded;-0,55;Dry;-0,71;Dry;-0,76;Dry;-1,5;Moderately dry;-1,5;Moderately dry
01/01/2020;Mauritania;Boutilimit;Elb Adress;-0,84;3.Normal conditions;-0,73;3.Normal conditions;-0,55;3.Normal conditions;0,16;3.Normal conditions;0,92;Wet;1,05;Moderately wet;-1,27;Moderately dry;-1,65;Severely dry;-1,65;Severely dry
01/01/2020;Mauritania;Aleg;Aleg;-0,79;3.Normal conditions;-0,73;3.Normal conditions;-0,59;3.Normal conditions;0,16;3.Normal conditions;1,09;Moderately wet;0,94;Wet;-0,86;Dry;-1,34;Moderately dry;-1,34;Moderately dry
01/01/2020;Senegal;Louga;Sakal;-0,61;3.Normal conditions;-0,72;3.Normal conditions;-0,14;3.Normal conditions;0,16;3.Normal conditions;0,58;Wet;0,57;Wet;-0,56;Dry;-1,39;Moderately dry;-1,39;Moderately dry
01/01/2020;Senegal;Kanel;Orkadiere;-0,6;3.Normal conditions;-0,72;3.Normal conditions;-0,07;3.Normal conditions;0,3;3.Normal conditions;-0,36;Dry;-0,53;Dry;-0,59;Dry;-1,41;Moderately dry;-1,41;Moderately dry
01/01/2020;Mauritania;Boutilimit;Boutilimit;-1,1;4.Degraded;-0,72;3.Normal conditions;-1;4.Degraded;0,16;3.Normal conditions;0,66;Wet;0,8;Wet;-1,14;Moderately dry;-1,59;Severely dry;-1,59;Severely dry
01/01/2020;Mauritania;M'Bagne;Niabina;-1,02;4.Degraded;-0,71;3.Normal conditions;-0,88;3.Normal conditions;0,23;3.Normal conditions;0,36;Wet;0,2;Wet;-0,58;Dry;-1,31;Moderately dry;-1,31;Moderately dry
01/01/2020;Mauritania;Moudjéria;N'Beika;-0,65;3.Normal conditions;-0,71;3.Normal conditions;-0,37;3.Normal conditions;0,22;3.Normal conditions;0,68;Wet;0,82;Wet;-1,18;Moderately dry;-1,5;Severely dry;-1,5;Severely dry
01/01/2020;Mauritania;Sélibaby;Gouraye;-0,58;3.Normal conditions;-0,71;3.Normal conditions;0,02;3.Normal conditions;0,28;3.Normal conditions;-0,34;Dry;-0,62;Dry;-0,91;Dry;-1,56;Severely dry;-1,56;Severely dry
01/01/2020;Senegal;Dakar;Grand Dakar;-0,98;3.Normal conditions;-0,71;3.Normal conditions;-0,74;3.Normal conditions;0,16;3.Normal conditions;-0,04;Dry;-0,27;Dry;0,14;Wet;-0,34;Dry;-0,34;Dry
01/01/2020;Mauritania;Tidjikja;El Wahat;-0,59;3.Normal conditions;-0,7;3.Normal conditions;-0,35;3.Normal conditions;0,21;3.Normal conditions;0,6;Wet;0,73;Wet;-1,32;Moderately dry;-1,49;Moderately dry;-1,49;Moderately dry
01/01/2020;Mauritania;Maghama;Dao;-1,09;4.Degraded;-0,7;3.Normal conditions;-0,79;3.Normal conditions;0,16;3.Normal conditions;-0,3;Dry;-0,83;Dry;-0,39;Dry;-1,29;Moderately dry;-1,29;Moderately dry
01/01/2020;Senegal;Goudomp;Simbandi Brassou;-0,28;3.Normal conditions;-0,7;3.Normal conditions;0,33;3.Normal conditions;-0,91;3.Normal conditions;-0,38;Dry;-0,37;Dry;-0,02;Dry;-0,24;Dry;-0,24;Dry
01/01/2020;Mauritania;Kiffa;Eghaourat;-0,86;3.Normal conditions;-0,7;3.Normal conditions;-0,53;3.Normal conditions;0,16;3.Normal conditions;0,04;Wet;-0,37;Dry;-1;Moderately dry;-1,45;Moderately dry;-1,45;Moderately dry
01/01/2020;Senegal;Tivaouane;Niakhène;-0,54;3.Normal conditions;-0,69;3.Normal conditions;-0,06;3.Normal conditions;0,29;3.Normal conditions;0,36;Wet;0,15;Wet;-0,13;Dry;-1,11;Moderately dry;-1,11;Moderately dry
01/01/2020;Senegal;Tambacouda;Missirah;-0,7;3.Normal conditions;-0,69;3.Normal conditions;-0,36;3.Normal conditions;-0,51;3.Normal conditions;0,48;Wet;-0,32;Dry;0,09;Wet;-0,34;Dry;-0,34;Dry
01/01/2020;Mauritania;Moudjéria;Moudjeria;-0,63;3.Normal conditions;-0,68;3.Normal conditions;-0,28;3.Normal conditions;0,18;3.Normal conditions;0,68;Wet;0,81;Wet;-1,18;Moderately dry;-1,48;Moderately dry;-1,48;Moderately dry
01/01/2020;Senegal;Bakel;Bélé;-0,83;3.Normal conditions;-0,67;3.Normal conditions;-0,39;3.Normal conditions;-0,22;3.Normal conditions;-0,34;Dry;-0,81;Dry;-0,63;Dry;-1,2;Moderately dry;-1,2;Moderately dry
01/01/2020;Senegal;Vélingara;Bonconto;-0,47;3.Normal conditions;-0,67;3.Normal conditions;-0,09;3.Normal conditions;-0,46;3.Normal conditions;0,04;Wet;0,36;Wet;0,02;Wet;-0,27;Dry;-0,26;Dry
01/01/2020;Mauritania;Aleg;Male;-0,86;3.Normal conditions;-0,67;3.Normal conditions;-0,34;3.Normal conditions;0,16;3.Normal conditions;0,78;Wet;0,67;Wet;-0,73;Dry;-1,19;Moderately dry;-1,19;Moderately dry
01/01/2020;Mauritania;Maghama;Sagne;-0,74;3.Normal conditions;-0,67;3.Normal conditions;-0,11;3.Normal conditions;0,28;3.Normal conditions;-0,43;Dry;-0,51;Dry;-0,5;Dry;-1,37;Moderately dry;-1,37;Moderately dry
01/01/2020;Senegal;Podor;Cas-Cas;-1;3.Normal conditions;-0,67;3.Normal conditions;-0,69;3.Normal conditions;0,22;3.Normal conditions;0,56;Wet;0,48;Wet;-0,76;Dry;-1,56;Severely dry;-1,56;Severely dry
01/01/2020;Senegal;Guediawaye;Wakhinane Nimzatt;-0,81;3.Normal conditions;-0,65;3.Normal conditions;-0,8;3.Normal conditions;0,16;3.Normal conditions;-0,07;Dry;-0,25;Dry;0,14;Wet;-0,35;Dry;-0,35;Dry
01/01/2020;Mauritania;Ould Yengé;Lehraj;-1;4.Degraded;-0,65;3.Normal conditions;-0,61;3.Normal conditions;0,33;3.Normal conditions;-0,04;Dry;-0,57;Dry;-0,5;Dry;-1,32;Moderately dry;-1,31;Moderately dry
01/01/2020;Mauritania;Moudjéria;Soudoud;-0,85;3.Normal conditions;-0,65;3.Normal conditions;-0,56;3.Normal conditions;0,16;3.Normal conditions;0,31;Wet;0,4;Wet;-0,87;Dry;-1,29;Moderately dry;-1,29;Moderately dry
01/01/2020;Mauritania;Aleg;Cheggar;-0,86;3.Normal conditions;-0,65;3.Normal conditions;-0,57;3.Normal conditions;0,16;3.Normal conditions;0,85;Wet;0,8;Wet;-0,77;Dry;-1,25;Moderately dry;-1,25;Moderately dry
01/01/2020;Mauritania;Boutilimit;El Mouyessar;-0,85;3.Normal conditions;-0,64;3.Normal conditions;-0,65;3.Normal conditions;;;0,74;Wet;0,94;Wet;-1,34;Moderately dry;-1,75;Severely dry;-1,75;Severely dry
01/01/2020;Senegal;Kolda;Mampatim;-0,23;3.Normal conditions;-0,64;3.Normal conditions;0,27;3.Normal conditions;-0,49;3.Normal conditions;-0,23;Dry;0,04;Wet;-0,25;Dry;-0,18;Dry;-0,18;Dry
01/01/2020;Mauritania;Boutilimit;Nebaghiye;-0,89;3.Normal conditions;-0,64;3.Normal conditions;-0,64;3.Normal conditions;0,16;3.Normal conditions;0,6;Wet;0,69;Wet;-0,96;Dry;-1,4;Moderately dry;-1,4;Moderately dry
01/01/2020;Mauritania;Tidjikja;Tidjikja;-0,69;3.Normal conditions;-0,62;3.Normal conditions;-0,64;3.Normal conditions;;;0,32;Wet;0,6;Wet;-1,41;Moderately dry;-1,61;Severely dry;-1,61;Severely dry
01/01/2020;Mauritania;Kankossa;Sani;-0,98;3.Normal conditions;-0,62;3.Normal conditions;-0,75;3.Normal conditions;0,16;3.Normal conditions;-0,18;Dry;-0,55;Dry;-0,91;Dry;-1,67;Severely dry;-1,67;Severely dry
01/01/2020;Senegal;Salemata;Dar Salam;-0,75;3.Normal conditions;-0,62;3.Normal conditions;-0,43;3.Normal conditions;-0,47;3.Normal conditions;0,84;Wet;-0,39;Dry;-0,3;Dry;-0,47;Dry;-0,47;Dry
01/01/2020;Mauritania;Bassikounou;Fassala;-0,08;3.Normal conditions;-0,62;3.Normal conditions;0,69;3.Normal conditions;0,08;3.Normal conditions;1,21;Moderately wet;0,93;Wet;1,04;Moderately wet;0,66;Wet;0,67;Wet
01/01/2020;Mauritania;Sélibaby;Arr;-0,68;3.Normal conditions;-0,62;3.Normal conditions;-0,24;3.Normal conditions;0,28;3.Normal conditions;-0,32;Dry;-0,48;Dry;-0,65;Dry;-1,35;Moderately dry;-1,35;Moderately dry
01/01/2020;Mauritania;Kaédi;Kaedi;-0,75;3.Normal conditions;-0,61;3.Normal conditions;-0,58;3.Normal conditions;0,27;3.Normal conditions;0,48;Wet;0,2;Wet;-0,53;Dry;-1,21;Moderately dry;-1,21;Moderately dry
01/01/2020;Senegal;Dagana;Mbane;-1,01;4.Degraded;-0,61;3.Normal conditions;-0,9;3.Normal conditions;0,16;3.Normal conditions;0,63;Wet;0,74;Wet;-0,87;Dry;-1,49;Moderately dry;-1,49;Moderately dry
01/01/2020;Senegal;Keur Massar;Yeumbeul;-0,7;3.Normal conditions;-0,61;3.Normal conditions;-0,51;3.Normal conditions;0,22;3.Normal conditions;-0,05;Dry;-0,22;Dry;0,12;Wet;-0,37;Dry;-0,37;Dry
01/01/2020;Senegal;Fatick;Fimela;-0,57;3.Normal conditions;-0,61;3.Normal conditions;-0,26;3.Normal conditions;0,36;3.Normal conditions;-0,25;Dry;-0,37;Dry;-0,7;Dry;-1,34;Moderately dry;-1,34;Moderately dry
01/01/2020;Mauritania;Néma;Nema;-0,59;3.Normal conditions;-0,61;3.Normal conditions;-0,1;3.Normal conditions;;;1,83;Extremely wet;1,28;Moderately wet;-0,01;Dry;-0,36;Dry;-0,35;Dry
01/01/2020;Senegal;Louga;Keur Momar Sarr;-0,65;3.Normal conditions;-0,6;3.Normal conditions;-0,27;3.Normal conditions;0,16;3.Normal conditions;0,55;Wet;0,6;Wet;-0,41;Dry;-1,3;Moderately dry;-1,3;Moderately dry
01/01/2020;Mauritania;Boghé;Dar El Avia;-0,97;3.Normal conditions;-0,6;3.Normal conditions;-0,79;3.Normal conditions;0,16;3.Normal conditions;0,76;Wet;0,73;Wet;-1,08;Moderately dry;-1,57;Severely dry;-1,57;Severely dry
01/01/2020;Mauritania;Aoujeft;Maeden;-0,33;3.Normal conditions;-0,6;3.Normal conditions;-0,11;3.Normal conditions;0,16;3.Normal conditions;-0,32;Dry;-0,29;Dry;-0,76;Dry;-0,86;Dry;-0,84;Dry
01/01/2020;Mauritania;Maghama;Toulel;-0,52;3.Normal conditions;-0,6;3.Normal conditions;0,09;3.Normal conditions;0,37;3.Normal conditions;-0,36;Dry;-0,54;Dry;-0,48;Dry;-1,34;Moderately dry;-1,34;Moderately dry
01/01/2020;Senegal;Goudiry;Boynguel Bamba;-0,7;3.Normal conditions;-0,59;3.Normal conditions;-0,36;3.Normal conditions;-0,45;3.Normal conditions;-0,3;Dry;-0,7;Dry;-0,5;Dry;-1,09;Moderately dry;-1,09;Moderately dry
01/01/2020;Senegal;Bignona;Kataba 1;-0,6;3.Normal conditions;-0,59;3.Normal conditions;-0,05;3.Normal conditions;-0,67;3.Normal conditions;-0,59;Dry;-0,54;Dry;-0,84;Dry;-1,27;Moderately dry;-1,27;Moderately dry
